started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2026-07-01 07:06:58.703000+00:00,2026-07-01 07:12:34.421000+00:00,336,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762
2026-07-01 07:08:30.358000+00:00,2026-07-01 07:13:04.344000+00:00,274,804,Stenersen,Til høyre for inngang,60.390174,5.324792,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2026-07-01 07:11:21.615000+00:00,2026-07-01 07:13:45.606000+00:00,144,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.387198,5.32298,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-01 07:11:46.049000+00:00,2026-07-01 07:19:08.728000+00:00,443,82,Den Nationale Scene,ved hovedinngangen,60.392399,5.320123,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008
2026-07-01 07:12:19.351000+00:00,2026-07-01 07:19:26.048000+00:00,427,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2026-07-01 07:13:05.670000+00:00,2026-07-01 07:21:17.944000+00:00,492,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435
2026-07-01 07:13:08.287000+00:00,2026-07-01 07:24:48.806000+00:00,701,646,Bjørnsonsgate,Ved Årstad VGS,60.373986,5.342082,818,Vågsallmenningen,Ved Husfliden,60.39369,5.326581
2026-07-01 07:14:14.117000+00:00,2026-07-01 07:22:15.255000+00:00,481,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656,5.322143,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2026-07-01 07:15:11.940000+00:00,2026-07-01 07:17:36.956000+00:00,145,34,Thormøhlens gate 41,"Ved ""Småpudden"" bro",60.381602,5.325963,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021
2026-07-01 07:16:19.540000+00:00,2026-07-01 07:26:48.332000+00:00,629,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2026-07-01 07:17:12.878000+00:00,2026-07-01 07:24:48.340000+00:00,455,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656,5.322143,212,Klosteret,Strangehagen,60.395138,5.314947
2026-07-01 07:18:16.540000+00:00,2026-07-01 07:25:08.600000+00:00,412,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656,5.322143,814,Nykirken,i Strandgaten,60.396949,5.313495
2026-07-01 07:21:44.342000+00:00,2026-07-01 07:27:04.828000+00:00,320,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2026-07-01 07:21:52.352000+00:00,2026-07-01 07:27:39.811000+00:00,347,795,Fosswinckels gate,I gågate,60.386582,5.327979,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021
2026-07-01 07:23:51.292000+00:00,2026-07-01 07:30:14.244000+00:00,383,814,Nykirken,i Strandgaten,60.396949,5.313495,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323,5.330654
2026-07-01 07:25:12.818000+00:00,2026-07-01 07:40:23.865000+00:00,911,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251,219,Jonsvollkvartalet,Jonsvollsgaten,60.392677,5.317308
2026-07-01 07:25:13.283000+00:00,2026-07-01 07:38:59.073000+00:00,826,22,Skur 11,Nord for skur 11,60.396384,5.324169,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575
2026-07-01 07:25:50.160000+00:00,2026-07-01 07:41:03.302000+00:00,913,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251,812,Hans Hauges gate,Jens Rolfens gate 6,60.401906,5.324748
2026-07-01 07:26:14.695000+00:00,2026-07-01 07:44:13.108000+00:00,1078,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408097,5.325511,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2026-07-01 07:27:01.700000+00:00,2026-07-01 07:34:02.190000+00:00,420,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.375141,5.338517
2026-07-01 07:27:15.013000+00:00,2026-07-01 07:34:27.530000+00:00,433,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2026-07-01 07:27:44.278000+00:00,2026-07-01 07:33:45.193000+00:00,361,7,Neumanns gate,Ved Konsertpaleet,60.391386,5.319195,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487
2026-07-01 07:28:22.251000+00:00,2026-07-01 07:47:59.385000+00:00,1177,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332,800,Magnus Lagabøtes Plass,Utenfor Det Juridiske Fakultet,60.389722,5.314854
2026-07-01 07:28:33.174000+00:00,2026-07-01 07:38:03.975000+00:00,571,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762,151,Småstrandgaten,ved Xhibiton,60.393098,5.327023
2026-07-01 07:29:49.986000+00:00,2026-07-01 07:36:18.735000+00:00,389,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762
2026-07-01 07:30:00.030000+00:00,2026-07-01 07:32:56.159000+00:00,176,815,Gågaten,Strandgaten 60,60.39507,5.318798,5255,Tollbodalmenningen,Ved siden av lekeplass,60.399223,5.310526
2026-07-01 07:30:28.503000+00:00,2026-07-01 07:34:49.355000+00:00,261,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575
2026-07-01 07:31:15.587000+00:00,2026-07-01 07:46:18.247000+00:00,903,2314,Kalfarveien 31,Ved parkeringsplass på nedsiden av bygget,60.388501,5.340797,1889,Nordnes Sjøbad,Ved inngang til Sjøbadet,60.39902,5.303322
2026-07-01 07:31:34.126000+00:00,2026-07-01 07:37:08.700000+00:00,335,219,Jonsvollkvartalet,Jonsvollsgaten,60.392677,5.317308,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-01 07:31:54.045000+00:00,2026-07-01 07:36:04.894000+00:00,251,82,Den Nationale Scene,ved hovedinngangen,60.392399,5.320123,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2026-07-01 07:32:46.947000+00:00,2026-07-01 07:46:58.334000+00:00,851,98,Brann Stadion,Bak Frydenbøtribunen,60.367425,5.355191,131,Gulating,Gulatings plass ved Rådhuset,60.391984,5.326618
2026-07-01 07:34:14.155000+00:00,2026-07-01 07:45:28.959000+00:00,675,814,Nykirken,i Strandgaten,60.396949,5.313495,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-01 07:37:56.438000+00:00,2026-07-01 07:46:03.531000+00:00,487,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-01 07:38:42.615000+00:00,2026-07-01 07:44:39.314000+00:00,357,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.388197,5.328564
2026-07-01 07:38:46.354000+00:00,2026-07-01 07:45:58.619000+00:00,432,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.39455,5.32705
2026-07-01 07:39:44.391000+00:00,2026-07-01 08:00:54.316000+00:00,1270,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575
2026-07-01 07:41:16.642000+00:00,2026-07-01 08:10:45.455000+00:00,1769,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008,815,Gågaten,Strandgaten 60,60.39507,5.318798
2026-07-01 07:42:48.079000+00:00,2026-07-01 08:19:54.989000+00:00,2227,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.397709,5.322001,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.397709,5.322001
2026-07-01 07:43:32.075000+00:00,2026-07-01 07:55:13.054000+00:00,701,34,Thormøhlens gate 41,"Ved ""Småpudden"" bro",60.381602,5.325963,2314,Kalfarveien 31,Ved parkeringsplass på nedsiden av bygget,60.388501,5.340797
2026-07-01 07:43:33.562000+00:00,2026-07-01 07:48:45.050000+00:00,311,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021,2336,Møllestranden,Ved badebrygge,60.380044,5.350824
2026-07-01 07:43:38.483000+00:00,2026-07-01 07:51:23.375000+00:00,465,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548
2026-07-01 07:43:47.603000+00:00,2026-07-01 07:51:38.685000+00:00,471,220,Møllendalsplass,ved KMD Fakultetet,60.379895,5.352078,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2026-07-01 07:44:53.762000+00:00,2026-07-01 07:46:27.964000+00:00,94,150,Torget,Ved busstopp,60.395878,5.325284,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.397709,5.322001
2026-07-01 07:45:19.683000+00:00,2026-07-01 07:53:02.450000+00:00,463,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575,804,Stenersen,Til høyre for inngang,60.390174,5.324792
2026-07-01 07:46:32.809000+00:00,2026-07-01 07:53:34.320000+00:00,422,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2026-07-01 07:47:32.056000+00:00,2026-07-01 07:51:41.625000+00:00,250,815,Gågaten,Strandgaten 60,60.39507,5.318798,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.39455,5.32705
2026-07-01 07:49:49.062000+00:00,2026-07-01 07:58:21.174000+00:00,512,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.39455,5.32705
2026-07-01 07:54:53.696000+00:00,2026-07-01 07:56:29.112000+00:00,95,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323,5.330654,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.39455,5.32705
2026-07-01 07:56:54.024000+00:00,2026-07-01 08:04:33.400000+00:00,459,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265
2026-07-01 07:57:31.038000+00:00,2026-07-01 08:06:55.293000+00:00,564,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265
2026-07-01 07:58:21.305000+00:00,2026-07-01 08:01:03.356000+00:00,162,212,Klosteret,Strangehagen,60.395138,5.314947,7,Neumanns gate,Ved Konsertpaleet,60.391386,5.319195
2026-07-01 07:59:35.732000+00:00,2026-07-01 08:08:20.079000+00:00,524,98,Brann Stadion,Bak Frydenbøtribunen,60.367425,5.355191,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575
2026-07-01 07:59:45.699000+00:00,2026-07-01 08:03:27.544000+00:00,222,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2026-07-01 08:00:22.750000+00:00,2026-07-01 08:07:46.185000+00:00,443,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002,791,Busstasjonen 4 Sør,Mot ADO,60.387059,5.335634
2026-07-01 08:01:10.883000+00:00,2026-07-01 08:05:31.858000+00:00,261,814,Nykirken,i Strandgaten,60.396949,5.313495,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2026-07-01 08:01:34.913000+00:00,2026-07-01 08:19:00.129000+00:00,1045,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.371787,5.349553
2026-07-01 08:02:04.569000+00:00,2026-07-01 08:08:15.969000+00:00,371,818,Vågsallmenningen,Ved Husfliden,60.39369,5.326581,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2026-07-01 08:02:49.752000+00:00,2026-07-01 08:07:57.463000+00:00,308,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332
2026-07-01 08:04:16.283000+00:00,2026-07-01 08:07:20.566000+00:00,184,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2026-07-01 08:05:14.085000+00:00,2026-07-01 08:11:49.835000+00:00,396,132,Nøstetorget,Sukkerhusbryggen,60.392284,5.314705,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332
2026-07-01 08:08:00.779000+00:00,2026-07-01 08:18:51.285000+00:00,651,117,Verftet,Ved kaien på ved Georgernes verft,60.395877,5.307756,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2026-07-01 08:08:18.502000+00:00,2026-07-01 08:23:17.121000+00:00,899,1893,Haukelandshallen,Nord for inngang til hall,60.370494,5.353846,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332
2026-07-01 08:11:00.298000+00:00,2026-07-01 08:27:08.873000+00:00,969,222,Sandviken Brygge,ved Måseskjæret,60.412946,5.32087,150,Torget,Ved busstopp,60.395878,5.325284
2026-07-01 08:12:11.410000+00:00,2026-07-01 08:22:59.029000+00:00,648,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-01 08:15:07.279000+00:00,2026-07-01 08:37:15.767000+00:00,1328,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582,5.322649,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.375141,5.338517
2026-07-01 08:16:57.006000+00:00,2026-07-01 08:36:18.484000+00:00,1161,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432,131,Gulating,Gulatings plass ved Rådhuset,60.391984,5.326618
2026-07-01 08:18:28.277000+00:00,2026-07-01 10:20:22.541000+00:00,7314,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,368,Festplassen,Festplassen,60.390292,5.325203
2026-07-01 08:18:38.161000+00:00,2026-07-01 08:21:28.095000+00:00,170,151,Småstrandgaten,ved Xhibiton,60.393098,5.327023,22,Skur 11,Nord for skur 11,60.396384,5.324169
2026-07-01 08:18:41.746000+00:00,2026-07-01 10:20:15.599000+00:00,7294,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,368,Festplassen,Festplassen,60.390292,5.325203
2026-07-01 08:23:09.789000+00:00,2026-07-01 08:35:55.925000+00:00,766,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.36918,5.349444,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332
2026-07-01 08:25:58.549000+00:00,2026-07-01 08:32:54.960000+00:00,416,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.397709,5.322001,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762
2026-07-01 08:27:18.983000+00:00,2026-07-01 08:35:20.277000+00:00,481,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116
2026-07-01 08:27:30.185000+00:00,2026-07-01 08:32:10.272000+00:00,280,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265,7,Neumanns gate,Ved Konsertpaleet,60.391386,5.319195
2026-07-01 08:29:13.495000+00:00,2026-07-01 08:34:33.793000+00:00,320,140,Sandviksbodene,Sjøgaten 2A,60.405695,5.323374,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.397709,5.322001
2026-07-01 08:30:00.227000+00:00,2026-07-01 08:37:36.658000+00:00,456,34,Thormøhlens gate 41,"Ved ""Småpudden"" bro",60.381602,5.325963,804,Stenersen,Til høyre for inngang,60.390174,5.324792
2026-07-01 08:31:47.485000+00:00,2026-07-01 08:48:01.191000+00:00,974,646,Bjørnsonsgate,Ved Årstad VGS,60.373986,5.342082,818,Vågsallmenningen,Ved Husfliden,60.39369,5.326581
2026-07-01 08:37:12.968000+00:00,2026-07-01 08:39:43.314000+00:00,150,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487,368,Festplassen,Festplassen,60.390292,5.325203
2026-07-01 08:38:43.290000+00:00,2026-07-01 08:45:49.619000+00:00,426,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.387856,5.334459,151,Småstrandgaten,ved Xhibiton,60.393098,5.327023
2026-07-01 08:38:50.980000+00:00,2026-07-01 09:05:27.949000+00:00,1597,82,Den Nationale Scene,ved hovedinngangen,60.392399,5.320123,70,Laksevåg senter,Ved inngangen til Laksevåg senter,60.389632,5.286516
2026-07-01 08:39:19.296000+00:00,2026-07-01 08:58:01.171000+00:00,1122,98,Brann Stadion,Bak Frydenbøtribunen,60.367425,5.355191,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2026-07-01 08:41:01.884000+00:00,2026-07-01 08:49:10.934000+00:00,489,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.375141,5.338517
2026-07-01 08:43:30.785000+00:00,2026-07-01 08:58:31.260000+00:00,900,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332,809,Skutevikstorget,På sørsiden av torget,60.402229,5.320745
2026-07-01 08:43:41.061000+00:00,2026-07-01 09:08:14.406000+00:00,1473,818,Vågsallmenningen,Ved Husfliden,60.39369,5.326581,646,Bjørnsonsgate,Ved Årstad VGS,60.373986,5.342082
2026-07-01 08:44:10.128000+00:00,2026-07-01 08:49:11.546000+00:00,301,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265,818,Vågsallmenningen,Ved Husfliden,60.39369,5.326581
2026-07-01 08:44:23.815000+00:00,2026-07-01 08:50:14.338000+00:00,351,800,Magnus Lagabøtes Plass,Utenfor Det Juridiske Fakultet,60.389722,5.314854,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.383162,5.324053
2026-07-01 08:46:32.120000+00:00,2026-07-01 08:55:59.557000+00:00,567,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223
2026-07-01 08:46:35.718000+00:00,2026-07-01 08:55:01.459000+00:00,506,34,Thormøhlens gate 41,"Ved ""Småpudden"" bro",60.381602,5.325963,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251
2026-07-01 08:46:58.582000+00:00,2026-07-01 09:38:23.856000+00:00,3085,1893,Haukelandshallen,Nord for inngang til hall,60.370494,5.353846,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432
2026-07-01 08:48:13.238000+00:00,2026-07-01 08:54:06.722000+00:00,353,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.375141,5.338517
2026-07-01 08:52:29.629000+00:00,2026-07-01 08:59:23.409000+00:00,414,802,Håkonsgaten,Ved inngang Bergen Kino,60.391185,5.318026,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487
2026-07-01 08:53:20.806000+00:00,2026-07-01 09:01:12.757000+00:00,472,2314,Kalfarveien 31,Ved parkeringsplass på nedsiden av bygget,60.388501,5.340797,131,Gulating,Gulatings plass ved Rådhuset,60.391984,5.326618
2026-07-01 08:56:26.896000+00:00,2026-07-01 09:09:12.263000+00:00,765,1889,Nordnes Sjøbad,Ved inngang til Sjøbadet,60.39902,5.303322,223,Rådhuset,Ved Festplassen,60.391484,5.328519
2026-07-01 08:56:55.208000+00:00,2026-07-01 09:06:10.345000+00:00,555,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,75,Akvariet,Ved Akvariet og Havforskningsinstituttet,60.399817,5.304564
2026-07-01 08:57:13.769000+00:00,2026-07-01 09:19:02.903000+00:00,1309,222,Sandviken Brygge,ved Måseskjæret,60.412946,5.32087,156,Allehelgens plass,ved Politihuset,60.392651,5.328977
2026-07-01 08:57:36.113000+00:00,2026-07-01 09:01:05.777000+00:00,210,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.375141,5.338517,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332
2026-07-01 09:00:15.545000+00:00,2026-07-01 09:12:53.238000+00:00,758,150,Torget,Ved busstopp,60.395878,5.325284,132,Nøstetorget,Sukkerhusbryggen,60.392284,5.314705
2026-07-01 09:00:36.717000+00:00,2026-07-01 09:10:50.940000+00:00,614,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575,132,Nøstetorget,Sukkerhusbryggen,60.392284,5.314705
2026-07-01 09:01:20.822000+00:00,2026-07-01 09:53:14.660000+00:00,3114,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.36918,5.349444,131,Gulating,Gulatings plass ved Rådhuset,60.391984,5.326618
2026-07-01 09:07:55.132000+00:00,2026-07-01 09:11:16.657000+00:00,202,812,Hans Hauges gate,Jens Rolfens gate 6,60.401906,5.324748,150,Torget,Ved busstopp,60.395878,5.325284
2026-07-01 09:08:38.403000+00:00,2026-07-01 09:23:04.514000+00:00,866,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582,5.322649
2026-07-01 09:09:24.232000+00:00,2026-07-01 09:19:00.741000+00:00,577,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.387856,5.334459
2026-07-01 09:13:45.151000+00:00,2026-07-01 09:17:16.825000+00:00,212,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345,804,Stenersen,Til høyre for inngang,60.390174,5.324792
2026-07-01 09:16:14.647000+00:00,2026-07-01 09:17:53.821000+00:00,99,814,Nykirken,i Strandgaten,60.396949,5.313495,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002
2026-07-01 09:17:51.139000+00:00,2026-07-01 09:24:04.844000+00:00,374,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.39455,5.32705,791,Busstasjonen 4 Sør,Mot ADO,60.387059,5.335634
2026-07-01 09:19:00.231000+00:00,2026-07-01 09:32:31.549000+00:00,811,219,Jonsvollkvartalet,Jonsvollsgaten,60.392677,5.317308,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575
2026-07-01 09:19:38.306000+00:00,2026-07-01 09:28:58.348000+00:00,560,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-01 09:21:23.138000+00:00,2026-07-01 09:37:33.053000+00:00,970,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2026-07-01 09:23:28.478000+00:00,2026-07-01 09:31:28.639000+00:00,480,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.375141,5.338517,2336,Møllestranden,Ved badebrygge,60.380044,5.350824
2026-07-01 09:23:49.305000+00:00,2026-07-01 09:31:15.985000+00:00,447,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.383162,5.324053,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2026-07-01 09:25:02.503000+00:00,2026-07-01 09:32:29.282000+00:00,447,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971,5.314042,131,Gulating,Gulatings plass ved Rådhuset,60.391984,5.326618
2026-07-01 09:30:40.093000+00:00,2026-07-01 09:47:04.540000+00:00,984,640,Damsgårdsveien,Ved inngang Bunnpris,60.381512,5.319435,5255,Tollbodalmenningen,Ved siden av lekeplass,60.399223,5.310526
2026-07-01 09:32:21.977000+00:00,2026-07-01 09:39:33.957000+00:00,432,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575
2026-07-01 09:37:30.797000+00:00,2026-07-01 09:44:34.731000+00:00,424,646,Bjørnsonsgate,Ved Årstad VGS,60.373986,5.342082,34,Thormøhlens gate 41,"Ved ""Småpudden"" bro",60.381602,5.325963
2026-07-01 09:38:54.514000+00:00,2026-07-01 10:19:40.529000+00:00,2446,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432,1893,Haukelandshallen,Nord for inngang til hall,60.370494,5.353846
2026-07-01 09:42:11.728000+00:00,2026-07-01 09:53:27.741000+00:00,676,22,Skur 11,Nord for skur 11,60.396384,5.324169,132,Nøstetorget,Sukkerhusbryggen,60.392284,5.314705
2026-07-01 09:45:49.734000+00:00,2026-07-01 10:03:26.264000+00:00,1057,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.36918,5.349444,116,Lysverket,"Gamle Lysverket, ved KODE",60.389626,5.329864
2026-07-01 09:46:05.063000+00:00,2026-07-01 09:59:45.599000+00:00,821,7,Neumanns gate,Ved Konsertpaleet,60.391386,5.319195,7,Neumanns gate,Ved Konsertpaleet,60.391386,5.319195
2026-07-01 09:51:30.758000+00:00,2026-07-01 10:06:28.765000+00:00,898,98,Brann Stadion,Bak Frydenbøtribunen,60.367425,5.355191,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487
2026-07-01 09:56:17.113000+00:00,2026-07-01 10:06:08.122000+00:00,591,131,Gulating,Gulatings plass ved Rådhuset,60.391984,5.326618,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251
2026-07-01 09:57:09.218000+00:00,2026-07-01 10:03:29.521000+00:00,380,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332,220,Møllendalsplass,ved KMD Fakultetet,60.379895,5.352078
2026-07-01 09:58:45.532000+00:00,2026-07-01 10:02:39.244000+00:00,234,131,Gulating,Gulatings plass ved Rådhuset,60.391984,5.326618,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.387856,5.334459
